Index, Original Porosity, Generated Porosity
704,0.197755,0.184409
705,0.197755,0.190051
706,0.197755,0.188596
707,0.197755,0.190801
720,0.197755,0.184521
721,0.197755,0.183340
722,0.197755,0.185436
723,0.197755,0.190929
736,0.192589,0.191776
737,0.192589,0.190178
738,0.192589,0.193788
739,0.192589,0.193313
752,0.192589,0.187917
753,0.192589,0.189672
754,0.192589,0.193229
755,0.192589,0.193236
768,0.195174,0.192525
769,0.195174,0.193406
770,0.195174,0.197479
771,0.195174,0.196579
784,0.195174,0.191976
785,0.195174,0.192870
786,0.195174,0.196312
787,0.195174,0.196988
800,0.200100,0.197000
801,0.200100,0.196834
802,0.200100,0.194014
803,0.200100,0.195314
816,0.200100,0.196984
817,0.200100,0.201182
818,0.200100,0.200085
819,0.200100,0.200792
832,0.180811,0.182612
833,0.180811,0.182562
834,0.180811,0.181003
835,0.180811,0.179975
848,0.180811,0.182367
849,0.180811,0.182705
850,0.180811,0.178881
851,0.180811,0.180252
864,0.193040,0.195120
865,0.193040,0.195377
866,0.193040,0.193623
867,0.193040,0.195944
880,0.193040,0.195446
881,0.193040,0.195296
882,0.193040,0.194324
883,0.193040,0.194848
896,0.190987,0.189688
897,0.190987,0.186637
898,0.190987,0.181905
899,0.190987,0.182325
912,0.190987,0.187906
913,0.190987,0.183733
914,0.190987,0.182126
915,0.190987,0.180224
928,0.203965,0.202339
929,0.203965,0.206040
930,0.203965,0.200638
931,0.203965,0.206001
944,0.203965,0.198551
945,0.203965,0.206559
946,0.203965,0.201064
947,0.203965,0.205788
960,0.203141,0.194009
961,0.203141,0.203942
962,0.203141,0.193886
963,0.203141,0.202508
976,0.203141,0.193448
977,0.203141,0.202814
978,0.203141,0.196806
979,0.203141,0.200813
992,0.190115,0.192648
993,0.190115,0.192568
994,0.190115,0.192773
995,0.190115,0.193209
1008,0.190115,0.192484
1009,0.190115,0.193025
1010,0.190115,0.192827
1011,0.190115,0.192677
1024,0.183776,0.178114
1025,0.183776,0.185603
1026,0.183776,0.183965
1027,0.183776,0.182946
1040,0.183776,0.186009
1041,0.183776,0.185303
1042,0.183776,0.183707
1043,0.183776,0.181689
1056,0.203184,0.205950
1057,0.203184,0.206249
1058,0.203184,0.205365
1059,0.203184,0.205598
1072,0.203184,0.205637
1073,0.203184,0.206063
1074,0.203184,0.205311
1075,0.203184,0.205828
1088,0.198128,0.185263
1089,0.198128,0.187483
1090,0.198128,0.182911
1091,0.198128,0.185612
1104,0.198128,0.186408
1105,0.198128,0.191837
1106,0.198128,0.184435
1107,0.198128,0.183941
1120,0.193124,0.191287
1121,0.193124,0.194381
1122,0.193124,0.190289
1123,0.193124,0.191776
1136,0.193124,0.193970
1137,0.193124,0.194760
1138,0.193124,0.190531
1139,0.193124,0.192475
1152,0.197893,0.188984
1153,0.197893,0.197699
1154,0.197893,0.194540
1155,0.197893,0.197435
1168,0.197893,0.192178
1169,0.197893,0.197443
1170,0.197893,0.194018
1171,0.197893,0.198995
1184,0.183656,0.185668
1185,0.183656,0.185856
1186,0.183656,0.186146
1187,0.183656,0.184194
1200,0.183656,0.185980
1201,0.183656,0.185600
1202,0.183656,0.183443
1203,0.183656,0.181931
1216,0.189063,0.186363
1217,0.189063,0.185245
1218,0.189063,0.191648
1219,0.189063,0.190129
1232,0.189063,0.186050
1233,0.189063,0.185625
1234,0.189063,0.188049
1235,0.189063,0.191046
1248,0.195428,0.198554
1249,0.195428,0.198572
1250,0.195428,0.197186
1251,0.195428,0.197983
1264,0.195428,0.197904
1265,0.195428,0.198072
1266,0.195428,0.198499
1267,0.195428,0.197797
1280,0.192749,0.194459
1281,0.192749,0.195029
1282,0.192749,0.195325
1283,0.192749,0.195305
1296,0.192749,0.194502
1297,0.192749,0.195340
1298,0.192749,0.194317
1299,0.192749,0.195085
0,0.187853,0.185040
1,0.187853,0.183547
2,0.187853,0.189392
3,0.187853,0.187361
20,0.187853,0.184995
21,0.187853,0.182320
22,0.187853,0.188040
23,0.187853,0.185295
40,0.195299,0.189429
41,0.195299,0.193403
42,0.195299,0.195623
43,0.195299,0.197006
60,0.195299,0.191957
61,0.195299,0.193940
62,0.195299,0.196928
63,0.195299,0.198518
80,0.193782,0.196064
81,0.193782,0.195382
82,0.193782,0.195272
83,0.193782,0.194892
100,0.193782,0.195921
101,0.193782,0.195122
102,0.193782,0.197120
103,0.193782,0.195682
120,0.196459,0.197403
121,0.196459,0.197412
122,0.196459,0.198198
123,0.196459,0.198425
140,0.196459,0.196933
141,0.196459,0.196071
142,0.196459,0.197588
143,0.196459,0.199030
160,0.196539,0.199003
161,0.196539,0.198796
162,0.196539,0.199192
163,0.196539,0.199291
180,0.196539,0.198270
181,0.196539,0.198505
182,0.196539,0.199108
183,0.196539,0.199322
200,0.192424,0.190478
201,0.192424,0.190522
202,0.192424,0.190659
203,0.192424,0.190933
220,0.192424,0.187673
221,0.192424,0.186076
222,0.192424,0.188323
223,0.192424,0.187422
240,0.203135,0.203127
241,0.203135,0.196617
242,0.203135,0.204615
243,0.203135,0.198152
260,0.203135,0.204972
261,0.203135,0.200131
262,0.203135,0.204276
263,0.203135,0.200983
280,0.186301,0.184220
281,0.186301,0.183056
282,0.186301,0.177086
283,0.186301,0.183390
300,0.186301,0.180739
301,0.186301,0.183215
302,0.186301,0.180950
303,0.186301,0.184156
320,0.194753,0.195516
321,0.194753,0.196564
322,0.194753,0.196688
323,0.194753,0.196876
340,0.194753,0.196748
341,0.194753,0.196710
342,0.194753,0.196607
343,0.194753,0.197227
360,0.201839,0.203555
361,0.201839,0.204020
362,0.201839,0.202766
363,0.201839,0.203095
380,0.201839,0.201837
381,0.201839,0.200658
382,0.201839,0.200430
383,0.201839,0.199123
400,0.197633,0.197899
401,0.197633,0.198041
402,0.197633,0.197338
403,0.197633,0.198668
420,0.197633,0.199187
421,0.197633,0.199700
422,0.197633,0.197074
423,0.197633,0.199839
440,0.192757,0.195251
441,0.192757,0.195055
442,0.192757,0.194756
443,0.192757,0.195558
460,0.192757,0.194953
461,0.192757,0.195315
462,0.192757,0.195975
463,0.192757,0.195489
480,0.200058,0.190621
481,0.200058,0.199306
482,0.200058,0.192617
483,0.200058,0.181446
500,0.200058,0.195159
501,0.200058,0.195158
502,0.200058,0.188934
503,0.200058,0.200519
520,0.198202,0.193826
521,0.198202,0.196831
522,0.198202,0.192025
523,0.198202,0.198921
540,0.198202,0.190570
541,0.198202,0.195785
542,0.198202,0.193959
543,0.198202,0.195224
560,0.195439,0.186883
561,0.195439,0.182694
562,0.195439,0.189242
563,0.195439,0.185029
580,0.195439,0.187303
581,0.195439,0.181338
582,0.195439,0.186907
583,0.195439,0.182939
600,0.201508,0.189973
601,0.201508,0.192855
602,0.201508,0.194336
603,0.201508,0.196350
620,0.201508,0.186384
621,0.201508,0.189250
622,0.201508,0.194234
623,0.201508,0.196987
640,0.197472,0.187941
641,0.197472,0.187842
642,0.197472,0.195076
643,0.197472,0.196166
660,0.197472,0.188924
661,0.197472,0.187701
662,0.197472,0.194417
663,0.197472,0.189988
680,0.202240,0.201333
681,0.202240,0.196088
682,0.202240,0.203591
683,0.202240,0.201814
700,0.202240,0.203164
701,0.202240,0.200877
702,0.202240,0.205143
703,0.202240,0.203429
720,0.189562,0.189502
721,0.189562,0.186141
722,0.189562,0.189438
723,0.189562,0.184145
740,0.189562,0.187238
741,0.189562,0.183295
742,0.189562,0.186507
743,0.189562,0.185037
760,0.196899,0.184853
761,0.196899,0.180785
762,0.196899,0.183746
763,0.196899,0.187218
780,0.196899,0.185408
781,0.196899,0.189207
782,0.196899,0.193374
783,0.196899,0.190903
800,0.186036,0.187972
801,0.186036,0.188608
802,0.186036,0.188557
803,0.186036,0.187686
820,0.186036,0.188474
821,0.186036,0.188800
822,0.186036,0.188627
823,0.186036,0.188250
840,0.193637,0.190054
841,0.193637,0.190335
842,0.193637,0.181192
843,0.193637,0.185326
860,0.193637,0.190819
861,0.193637,0.190325
862,0.193637,0.181945
863,0.193637,0.186235
880,0.197755,0.187251
881,0.197755,0.190893
882,0.197755,0.185584
883,0.197755,0.190296
900,0.197755,0.183910
901,0.197755,0.187791
902,0.197755,0.185294
903,0.197755,0.191948
920,0.192589,0.188923
921,0.192589,0.190561
922,0.192589,0.193560
923,0.192589,0.194349
940,0.192589,0.190895
941,0.192589,0.190736
942,0.192589,0.194147
943,0.192589,0.192554
960,0.195174,0.193458
961,0.195174,0.193521
962,0.195174,0.195861
963,0.195174,0.195877
980,0.195174,0.192391
981,0.195174,0.194362
982,0.195174,0.195744
983,0.195174,0.197028
1000,0.200100,0.192637
1001,0.200100,0.195419
1002,0.200100,0.192801
1003,0.200100,0.196344
1020,0.200100,0.198273
1021,0.200100,0.201669
1022,0.200100,0.196115
1023,0.200100,0.199176
1040,0.180811,0.182254
1041,0.180811,0.183092
1042,0.180811,0.180295
1043,0.180811,0.179087
1060,0.180811,0.182349
1061,0.180811,0.182325
1062,0.180811,0.176538
1063,0.180811,0.177097
1080,0.193040,0.194290
1081,0.193040,0.195617
1082,0.193040,0.193966
1083,0.193040,0.195636
1100,0.193040,0.195346
1101,0.193040,0.195234
1102,0.193040,0.193902
1103,0.193040,0.195504
1120,0.190987,0.189946
1121,0.190987,0.186031
1122,0.190987,0.181333
1123,0.190987,0.181465
1140,0.190987,0.183418
1141,0.190987,0.184861
1142,0.190987,0.183520
1143,0.190987,0.181378
1160,0.203965,0.199827
1161,0.203965,0.206559
1162,0.203965,0.201872
1163,0.203965,0.205037
1180,0.203965,0.197932
1181,0.203965,0.205724
1182,0.203965,0.199720
1183,0.203965,0.205903
1200,0.203141,0.194511
1201,0.203141,0.203905
1202,0.203141,0.193700
1203,0.203141,0.203492
1220,0.203141,0.191701
1221,0.203141,0.202032
1222,0.203141,0.193947
1223,0.203141,0.202675
1240,0.190115,0.192530
1241,0.190115,0.192655
1242,0.190115,0.193196
1243,0.190115,0.192694
1260,0.190115,0.192384
1261,0.190115,0.192309
1262,0.190115,0.193135
1263,0.190115,0.192302
1280,0.183776,0.174493
1281,0.183776,0.186163
1282,0.183776,0.183429
1283,0.183776,0.183145
1300,0.183776,0.185297
1301,0.183776,0.184226
1302,0.183776,0.182677
1303,0.183776,0.180377
1320,0.203184,0.205747
1321,0.203184,0.205252
1322,0.203184,0.205228
1323,0.203184,0.206602
1340,0.203184,0.205167
1341,0.203184,0.204939
1342,0.203184,0.205338
1343,0.203184,0.205497
1360,0.198128,0.184719
1361,0.198128,0.183488
1362,0.198128,0.183415
1363,0.198128,0.184355
1380,0.198128,0.186730
1381,0.198128,0.189583
1382,0.198128,0.180546
1383,0.198128,0.183648
1400,0.193124,0.193295
1401,0.193124,0.192032
1402,0.193124,0.190995
1403,0.193124,0.190884
1420,0.193124,0.195143
1421,0.193124,0.194064
1422,0.193124,0.192544
1423,0.193124,0.194268
1440,0.197893,0.195598
1441,0.197893,0.197371
1442,0.197893,0.188870
1443,0.197893,0.194521
1460,0.197893,0.192655
1461,0.197893,0.196275
1462,0.197893,0.193619
1463,0.197893,0.196850
1480,0.183656,0.185850
1481,0.183656,0.185776
1482,0.183656,0.184552
1483,0.183656,0.183676
1500,0.183656,0.185429
1501,0.183656,0.185139
1502,0.183656,0.184130
1503,0.183656,0.182451
1520,0.189063,0.185891
1521,0.189063,0.185916
1522,0.189063,0.190798
1523,0.189063,0.190622
1540,0.189063,0.183191
1541,0.189063,0.184544
1542,0.189063,0.190095
1543,0.189063,0.190676
1560,0.195428,0.198464
1561,0.195428,0.198097
1562,0.195428,0.197421
1563,0.195428,0.198498
1580,0.195428,0.198135
1581,0.195428,0.197954
1582,0.195428,0.198365
1583,0.195428,0.197492
1600,0.192749,0.194384
1601,0.192749,0.195051
1602,0.192749,0.195391
1603,0.192749,0.195340
1620,0.192749,0.195072
1621,0.192749,0.195466
1622,0.192749,0.194753
1623,0.192749,0.195223
0,0.187853,0.183800
1,0.187853,0.183630
2,0.187853,0.187769
3,0.187853,0.187060
24,0.187853,0.185251
25,0.187853,0.183942
26,0.187853,0.186285
27,0.187853,0.183255
48,0.195299,0.187306
49,0.195299,0.189593
50,0.195299,0.195920
51,0.195299,0.195772
72,0.195299,0.192781
73,0.195299,0.193662
74,0.195299,0.196870
75,0.195299,0.197465
96,0.193782,0.196155
97,0.193782,0.196718
98,0.193782,0.195968
99,0.193782,0.195230
120,0.193782,0.195671
121,0.193782,0.195543
122,0.193782,0.195498
123,0.193782,0.195021
144,0.196459,0.197428
145,0.196459,0.197437
146,0.196459,0.197528
147,0.196459,0.198158
168,0.196459,0.196736
169,0.196459,0.197797
170,0.196459,0.197617
171,0.196459,0.197824
192,0.196539,0.198771
193,0.196539,0.198606
194,0.196539,0.198980
195,0.196539,0.198944
216,0.196539,0.199195
217,0.196539,0.198979
218,0.196539,0.199302
219,0.196539,0.198145
240,0.192424,0.193041
241,0.192424,0.190382
242,0.192424,0.188129
243,0.192424,0.189548
264,0.192424,0.189503
265,0.192424,0.186455
266,0.192424,0.188186
267,0.192424,0.188617
288,0.203135,0.203037
289,0.203135,0.198759
290,0.203135,0.204779
291,0.203135,0.198567
312,0.203135,0.204203
313,0.203135,0.199782
314,0.203135,0.204406
315,0.203135,0.200182
336,0.186301,0.180511
337,0.186301,0.186149
338,0.186301,0.178841
339,0.186301,0.179731
360,0.186301,0.179081
361,0.186301,0.180971
362,0.186301,0.179591
363,0.186301,0.177813
384,0.194753,0.194985
385,0.194753,0.195339
386,0.194753,0.195927
387,0.194753,0.196689
408,0.194753,0.196571
409,0.194753,0.196919
410,0.194753,0.196957
411,0.194753,0.196945
432,0.201839,0.202734
433,0.201839,0.203491
434,0.201839,0.202802
435,0.201839,0.202959
456,0.201839,0.201042
457,0.201839,0.200808
458,0.201839,0.201721
459,0.201839,0.201829
480,0.197633,0.198105
481,0.197633,0.198710
482,0.197633,0.195863
483,0.197633,0.199015
504,0.197633,0.199442
505,0.197633,0.199639
506,0.197633,0.198372
507,0.197633,0.198604
528,0.192757,0.195042
529,0.192757,0.195397
530,0.192757,0.195409
531,0.192757,0.194638
552,0.192757,0.195862
553,0.192757,0.195030
554,0.192757,0.196073
555,0.192757,0.195613
576,0.200058,0.191512
577,0.200058,0.201078
578,0.200058,0.191112
579,0.200058,0.199224
600,0.200058,0.188414
601,0.200058,0.197865
602,0.200058,0.189154
603,0.200058,0.197710
624,0.198202,0.193148
625,0.198202,0.197936
626,0.198202,0.193975
627,0.198202,0.198121
648,0.198202,0.193781
649,0.198202,0.198008
650,0.198202,0.194140
651,0.198202,0.196461
672,0.195439,0.189040
673,0.195439,0.183310
674,0.195439,0.186852
675,0.195439,0.181585
696,0.195439,0.187064
697,0.195439,0.180770
698,0.195439,0.182193
699,0.195439,0.184657
720,0.201508,0.189409
721,0.201508,0.189711
722,0.201508,0.192332
723,0.201508,0.197617
744,0.201508,0.189863
745,0.201508,0.192349
746,0.201508,0.193528
747,0.201508,0.190433
768,0.197472,0.193297
769,0.197472,0.190957
770,0.197472,0.196094
771,0.197472,0.196513
792,0.197472,0.186006
793,0.197472,0.181932
794,0.197472,0.192308
795,0.197472,0.192062
816,0.202240,0.201672
817,0.202240,0.197430
818,0.202240,0.203394
819,0.202240,0.200102
840,0.202240,0.201684
841,0.202240,0.198183
842,0.202240,0.204307
843,0.202240,0.199984
864,0.189562,0.188836
865,0.189562,0.184822
866,0.189562,0.187503
867,0.189562,0.186215
888,0.189562,0.187534
889,0.189562,0.184420
890,0.189562,0.188316
891,0.189562,0.181371
912,0.196899,0.180797
913,0.196899,0.182312
914,0.196899,0.182077
915,0.196899,0.186751
936,0.196899,0.183588
937,0.196899,0.185432
938,0.196899,0.190223
939,0.196899,0.194909
960,0.186036,0.188930
961,0.186036,0.186879
962,0.186036,0.188729
963,0.186036,0.188607
984,0.186036,0.188367
985,0.186036,0.188043
986,0.186036,0.189448
987,0.186036,0.187030
1008,0.193637,0.189522
1009,0.193637,0.189535
1010,0.193637,0.183627
1011,0.193637,0.185288
1032,0.193637,0.191435
1033,0.193637,0.190888
1034,0.193637,0.182675
1035,0.193637,0.184403
1056,0.197755,0.190340
1057,0.197755,0.188234
1058,0.197755,0.189379
1059,0.197755,0.191143
1080,0.197755,0.185205
1081,0.197755,0.187579
1082,0.197755,0.190888
1083,0.197755,0.189737
1104,0.192589,0.189407
1105,0.192589,0.190721
1106,0.192589,0.194290
1107,0.192589,0.194259
1128,0.192589,0.188223
1129,0.192589,0.191564
1130,0.192589,0.193706
1131,0.192589,0.194270
1152,0.195174,0.192288
1153,0.195174,0.192224
1154,0.195174,0.196877
1155,0.195174,0.196248
1176,0.195174,0.192205
1177,0.195174,0.194871
1178,0.195174,0.196308
1179,0.195174,0.196977
1200,0.200100,0.196141
1201,0.200100,0.196180
1202,0.200100,0.191696
1203,0.200100,0.194690
1224,0.200100,0.199873
1225,0.200100,0.201597
1226,0.200100,0.200027
1227,0.200100,0.200013
1248,0.180811,0.182631
1249,0.180811,0.181963
1250,0.180811,0.178006
1251,0.180811,0.179067
1272,0.180811,0.182181
1273,0.180811,0.182331
1274,0.180811,0.178213
1275,0.180811,0.179292
1296,0.193040,0.194190
1297,0.193040,0.195168
1298,0.193040,0.192563
1299,0.193040,0.195031
1320,0.193040,0.195621
1321,0.193040,0.194881
1322,0.193040,0.195095
1323,0.193040,0.195567
1344,0.190987,0.188857
1345,0.190987,0.186641
1346,0.190987,0.182669
1347,0.190987,0.181170
1368,0.190987,0.182542
1369,0.190987,0.184365
1370,0.190987,0.179745
1371,0.190987,0.175371
1392,0.203965,0.201551
1393,0.203965,0.206870
1394,0.203965,0.202145
1395,0.203965,0.205347
1416,0.203965,0.198600
1417,0.203965,0.205824
1418,0.203965,0.201384
1419,0.203965,0.206367
1440,0.203141,0.194066
1441,0.203141,0.204693
1442,0.203141,0.191090
1443,0.203141,0.202708
1464,0.203141,0.193129
1465,0.203141,0.201088
1466,0.203141,0.193948
1467,0.203141,0.200913
1488,0.190115,0.192993
1489,0.190115,0.192344
1490,0.190115,0.192625
1491,0.190115,0.192211
1512,0.190115,0.192230
1513,0.190115,0.193672
1514,0.190115,0.191884
1515,0.190115,0.192853
1536,0.183776,0.174863
1537,0.183776,0.184075
1538,0.183776,0.182298
1539,0.183776,0.182294
1560,0.183776,0.185612
1561,0.183776,0.185355
1562,0.183776,0.183755
1563,0.183776,0.181954
1584,0.203184,0.205439
1585,0.203184,0.205741
1586,0.203184,0.206179
1587,0.203184,0.205693
1608,0.203184,0.205640
1609,0.203184,0.206053
1610,0.203184,0.205604
1611,0.203184,0.205894
1632,0.198128,0.186060
1633,0.198128,0.186979
1634,0.198128,0.181650
1635,0.198128,0.187926
1656,0.198128,0.186660
1657,0.198128,0.188747
1658,0.198128,0.178928
1659,0.198128,0.183670
1680,0.193124,0.192816
1681,0.193124,0.192465
1682,0.193124,0.190572
1683,0.193124,0.192334
1704,0.193124,0.193380
1705,0.193124,0.194289
1706,0.193124,0.191866
1707,0.193124,0.194074
1728,0.197893,0.190554
1729,0.197893,0.197440
1730,0.197893,0.192715
1731,0.197893,0.196255
1752,0.197893,0.193692
1753,0.197893,0.197928
1754,0.197893,0.193063
1755,0.197893,0.197751
1776,0.183656,0.185909
1777,0.183656,0.185935
1778,0.183656,0.183712
1779,0.183656,0.185120
1800,0.183656,0.184947
1801,0.183656,0.186361
1802,0.183656,0.183645
1803,0.183656,0.183982
1824,0.189063,0.186081
1825,0.189063,0.186388
1826,0.189063,0.187761
1827,0.189063,0.189524
1848,0.189063,0.186822
1849,0.189063,0.185395
1850,0.189063,0.190132
1851,0.189063,0.191682
1872,0.195428,0.198211
1873,0.195428,0.197692
1874,0.195428,0.198293
1875,0.195428,0.198253
1896,0.195428,0.197300
1897,0.195428,0.198156
1898,0.195428,0.198152
1899,0.195428,0.198183
1920,0.192749,0.194624
1921,0.192749,0.195439
1922,0.192749,0.194618
1923,0.192749,0.195497
1944,0.192749,0.194161
1945,0.192749,0.195114
1946,0.192749,0.195097
1947,0.192749,0.194114
0,0.187853,0.184403
1,0.187853,0.183205
2,0.187853,0.187666
3,0.187853,0.188137
28,0.187853,0.183911
29,0.187853,0.180636
30,0.187853,0.184750
31,0.187853,0.187961
56,0.195299,0.187903
57,0.195299,0.193087
58,0.195299,0.194131
59,0.195299,0.193947
84,0.195299,0.191614
85,0.195299,0.194101
86,0.195299,0.196120
87,0.195299,0.197111
112,0.193782,0.196751
113,0.193782,0.196473
114,0.193782,0.195658
115,0.193782,0.193725
140,0.193782,0.195885
141,0.193782,0.194079
142,0.193782,0.194963
143,0.193782,0.195147
168,0.196459,0.197180
169,0.196459,0.197780
170,0.196459,0.197696
171,0.196459,0.198771
196,0.196459,0.197608
197,0.196459,0.197062
198,0.196459,0.197242
199,0.196459,0.198842
224,0.196539,0.198537
225,0.196539,0.198756
226,0.196539,0.198624
227,0.196539,0.199058
252,0.196539,0.198923
253,0.196539,0.198799
254,0.196539,0.198739
255,0.196539,0.198561
280,0.192424,0.191451
281,0.192424,0.191288
282,0.192424,0.189253
283,0.192424,0.188502
308,0.192424,0.187311
309,0.192424,0.187069
310,0.192424,0.184383
311,0.192424,0.187434
336,0.203135,0.202999
337,0.203135,0.195970
338,0.203135,0.203994
339,0.203135,0.199260
364,0.203135,0.203450
365,0.203135,0.200142
366,0.203135,0.204776
367,0.203135,0.202199
392,0.186301,0.181931
393,0.186301,0.184674
394,0.186301,0.182323
395,0.186301,0.178265
420,0.186301,0.183765
421,0.186301,0.184691
422,0.186301,0.179555
423,0.186301,0.182624
448,0.194753,0.195765
449,0.194753,0.194752
450,0.194753,0.195421
451,0.194753,0.196242
476,0.194753,0.197448
477,0.194753,0.196079
478,0.194753,0.197547
479,0.194753,0.196880
504,0.201839,0.204098
505,0.201839,0.203788
506,0.201839,0.203978
507,0.201839,0.202915
532,0.201839,0.201528
533,0.201839,0.201438
534,0.201839,0.200903
535,0.201839,0.200416
560,0.197633,0.197672
561,0.197633,0.198606
562,0.197633,0.197900
563,0.197633,0.197892
588,0.197633,0.199221
589,0.197633,0.199693
590,0.197633,0.198975
591,0.197633,0.199543
616,0.192757,0.196051
617,0.192757,0.195946
618,0.192757,0.195696
619,0.192757,0.195246
644,0.192757,0.194189
645,0.192757,0.195342
646,0.192757,0.195372
647,0.192757,0.194934
672,0.200058,0.192380
673,0.200058,0.201422
674,0.200058,0.190058
675,0.200058,0.197312
700,0.200058,0.189150
701,0.200058,0.197118
702,0.200058,0.189149
703,0.200058,0.198911
728,0.198202,0.194504
729,0.198202,0.186912
730,0.198202,0.192547
731,0.198202,0.197879
756,0.198202,0.192250
757,0.198202,0.191567
758,0.198202,0.190215
759,0.198202,0.196384
784,0.195439,0.187601
785,0.195439,0.185537
786,0.195439,0.188787
787,0.195439,0.179825
812,0.195439,0.184393
813,0.195439,0.181259
814,0.195439,0.182661
815,0.195439,0.182191
840,0.201508,0.187726
841,0.201508,0.190555
842,0.201508,0.192827
843,0.201508,0.197155
868,0.201508,0.190576
869,0.201508,0.191900
870,0.201508,0.191497
871,0.201508,0.196471
896,0.197472,0.186735
897,0.197472,0.189440
898,0.197472,0.194572
899,0.197472,0.195678
924,0.197472,0.187506
925,0.197472,0.183007
926,0.197472,0.193766
927,0.197472,0.193079
952,0.202240,0.202508
953,0.202240,0.198576
954,0.202240,0.203746
955,0.202240,0.202054
980,0.202240,0.202086
981,0.202240,0.197665
982,0.202240,0.204587
983,0.202240,0.199874
1008,0.189562,0.188758
1009,0.189562,0.188501
1010,0.189562,0.188771
1011,0.189562,0.185006
1036,0.189562,0.186700
1037,0.189562,0.183660
1038,0.189562,0.186853
1039,0.189562,0.184179
1064,0.196899,0.179610
1065,0.196899,0.181367
1066,0.196899,0.187854
1067,0.196899,0.186636
1092,0.196899,0.180372
1093,0.196899,0.186799
1094,0.196899,0.191953
1095,0.196899,0.193188
1120,0.186036,0.188525
1121,0.186036,0.188108
1122,0.186036,0.188541
1123,0.186036,0.187186
1148,0.186036,0.188198
1149,0.186036,0.188018
1150,0.186036,0.188143
1151,0.186036,0.188518
1176,0.193637,0.190528
1177,0.193637,0.190433
1178,0.193637,0.187336
1179,0.193637,0.183827
1204,0.193637,0.189919
1205,0.193637,0.191026
1206,0.193637,0.185501
1207,0.193637,0.186559
1232,0.197755,0.186199
1233,0.197755,0.189301
1234,0.197755,0.190726
1235,0.197755,0.188054
1260,0.197755,0.185983
1261,0.197755,0.187072
1262,0.197755,0.184639
1263,0.197755,0.194441
1288,0.192589,0.190232
1289,0.192589,0.189638
1290,0.192589,0.193718
1291,0.192589,0.193837
1316,0.192589,0.189797
1317,0.192589,0.191862
1318,0.192589,0.194592
1319,0.192589,0.191708
1344,0.195174,0.191734
1345,0.195174,0.193693
1346,0.195174,0.196612
1347,0.195174,0.196820
1372,0.195174,0.191633
1373,0.195174,0.190678
1374,0.195174,0.196794
1375,0.195174,0.196783
1400,0.200100,0.194895
1401,0.200100,0.198086
1402,0.200100,0.194929
1403,0.200100,0.196754
1428,0.200100,0.199154
1429,0.200100,0.200990
1430,0.200100,0.196860
1431,0.200100,0.201298
1456,0.180811,0.182524
1457,0.180811,0.183407
1458,0.180811,0.180065
1459,0.180811,0.180265
1484,0.180811,0.181573
1485,0.180811,0.181413
1486,0.180811,0.184398
1487,0.180811,0.182186
1512,0.193040,0.195653
1513,0.193040,0.195715
1514,0.193040,0.193061
1515,0.193040,0.194248
1540,0.193040,0.195202
1541,0.193040,0.194922
1542,0.193040,0.194611
1543,0.193040,0.195712
1568,0.190987,0.187984
1569,0.190987,0.185377
1570,0.190987,0.183375
1571,0.190987,0.183023
1596,0.190987,0.183673
1597,0.190987,0.187015
1598,0.190987,0.180304
1599,0.190987,0.177750
1624,0.203965,0.200648
1625,0.203965,0.206347
1626,0.203965,0.199688
1627,0.203965,0.204896
1652,0.203965,0.197956
1653,0.203965,0.205464
1654,0.203965,0.200057
1655,0.203965,0.206283
1680,0.203141,0.192757
1681,0.203141,0.203538
1682,0.203141,0.194205
1683,0.203141,0.203679
1708,0.203141,0.194236
1709,0.203141,0.201697
1710,0.203141,0.194765
1711,0.203141,0.202215
1736,0.190115,0.193243
1737,0.190115,0.192366
1738,0.190115,0.192832
1739,0.190115,0.192275
1764,0.190115,0.192397
1765,0.190115,0.192903
1766,0.190115,0.192055
1767,0.190115,0.192449
1792,0.183776,0.186846
1793,0.183776,0.185263
1794,0.183776,0.184717
1795,0.183776,0.183251
1820,0.183776,0.187088
1821,0.183776,0.184938
1822,0.183776,0.184804
1823,0.183776,0.181259
1848,0.203184,0.205614
1849,0.203184,0.205640
1850,0.203184,0.205290
1851,0.203184,0.205692
1876,0.203184,0.205604
1877,0.203184,0.206046
1878,0.203184,0.205650
1879,0.203184,0.205250
1904,0.198128,0.183822
1905,0.198128,0.189952
1906,0.198128,0.180568
1907,0.198128,0.182272
1932,0.198128,0.186554
1933,0.198128,0.188389
1934,0.198128,0.182887
1935,0.198128,0.184484
1960,0.193124,0.191828
1961,0.193124,0.193617
1962,0.193124,0.190497
1963,0.193124,0.192138
1988,0.193124,0.194728
1989,0.193124,0.195133
1990,0.193124,0.194279
1991,0.193124,0.193758
2016,0.197893,0.192452
2017,0.197893,0.198364
2018,0.197893,0.191128
2019,0.197893,0.196307
2044,0.197893,0.193644
2045,0.197893,0.197923
2046,0.197893,0.194470
2047,0.197893,0.196961
2072,0.183656,0.185651
2073,0.183656,0.185886
2074,0.183656,0.186919
2075,0.183656,0.185310
2100,0.183656,0.186843
2101,0.183656,0.185272
2102,0.183656,0.184973
2103,0.183656,0.183771
2128,0.189063,0.184670
2129,0.189063,0.187571
2130,0.189063,0.190680
2131,0.189063,0.189644
2156,0.189063,0.185449
2157,0.189063,0.184620
2158,0.189063,0.190266
2159,0.189063,0.190938
