Index, Original Porosity, Generated Porosity
659,0.292800,0.280881
672,0.272944,0.240873
673,0.272944,0.207094
674,0.272944,0.258003
675,0.272944,0.256275
688,0.272944,0.208599
689,0.272944,0.140128
690,0.272944,0.256624
691,0.272944,0.261903
704,0.180836,0.136214
705,0.180836,0.167287
706,0.180836,0.116789
707,0.180836,0.184688
720,0.180836,0.126136
721,0.180836,0.157840
722,0.180836,0.165195
723,0.180836,0.174316
736,0.222065,0.221210
737,0.222065,0.219680
738,0.222065,0.218441
739,0.222065,0.205442
752,0.222065,0.220520
753,0.222065,0.221049
754,0.222065,0.219891
755,0.222065,0.216771
768,0.198742,0.197305
769,0.198742,0.187777
770,0.198742,0.198774
771,0.198742,0.198118
784,0.198742,0.197095
785,0.198742,0.197215
786,0.198742,0.198293
787,0.198742,0.179118
800,0.262167,0.248214
801,0.262167,0.258998
802,0.262167,0.258438
803,0.262167,0.257935
816,0.262167,0.235515
817,0.262167,0.128169
818,0.262167,0.174930
819,0.262167,0.157040
832,0.227340,0.216980
833,0.227340,0.224588
834,0.227340,0.216425
835,0.227340,0.221944
848,0.227340,0.222128
849,0.227340,0.223039
850,0.227340,0.215757
851,0.227340,0.219254
864,0.238398,0.235025
865,0.238398,0.237125
866,0.238398,0.191884
867,0.238398,0.119600
880,0.238398,0.236172
881,0.238398,0.145680
882,0.238398,0.226033
883,0.238398,0.236952
896,0.279845,0.213899
897,0.279845,0.268228
898,0.279845,0.269036
899,0.279845,0.267395
912,0.279845,0.221376
913,0.279845,0.243999
914,0.279845,0.241571
915,0.279845,0.257237
928,0.238639,0.231748
929,0.238639,0.232409
930,0.238639,0.201002
931,0.238639,0.200339
944,0.238639,0.222793
945,0.238639,0.236629
946,0.238639,0.212312
947,0.238639,0.237207
960,0.220048,0.162113
961,0.220048,0.179060
962,0.220048,0.153927
963,0.220048,0.203358
976,0.220048,0.174977
977,0.220048,0.219597
978,0.220048,0.170418
979,0.220048,0.203334
992,0.290747,0.287794
993,0.290747,0.288102
994,0.290747,0.286758
995,0.290747,0.288580
1008,0.290747,0.284332
1009,0.290747,0.287606
1010,0.290747,0.287358
1011,0.290747,0.287907
1024,0.286859,0.264921
1025,0.286859,0.283858
1026,0.286859,0.280691
1027,0.286859,0.282021
1040,0.286859,0.273620
1041,0.286859,0.279239
1042,0.286859,0.281206
1043,0.286859,0.283047
1056,0.254615,0.253675
1057,0.254615,0.252971
1058,0.254615,0.251738
1059,0.254615,0.252890
1072,0.254615,0.253108
1073,0.254615,0.252478
1074,0.254615,0.253644
1075,0.254615,0.252993
1088,0.266696,0.245002
1089,0.266696,0.255059
1090,0.266696,0.243397
1091,0.266696,0.245536
1104,0.266696,0.120198
1105,0.266696,0.150216
1106,0.266696,0.243282
1107,0.266696,0.252663
1120,0.265376,0.258619
1121,0.265376,0.155375
1122,0.265376,0.262246
1123,0.265376,0.131704
1136,0.265376,0.260098
1137,0.265376,0.156515
1138,0.265376,0.243796
1139,0.265376,0.263200
1152,0.264348,0.257979
1153,0.264348,0.257519
1154,0.264348,0.261104
1155,0.264348,0.260167
1168,0.264348,0.249716
1169,0.264348,0.257964
1170,0.264348,0.223106
1171,0.264348,0.257410
1184,0.287023,0.283926
1185,0.287023,0.281991
1186,0.287023,0.284273
1187,0.287023,0.284644
1200,0.287023,0.282379
1201,0.287023,0.282803
1202,0.287023,0.282063
1203,0.287023,0.280509
1216,0.240438,0.235910
1217,0.240438,0.223700
1218,0.240438,0.236937
1219,0.240438,0.184372
1232,0.240438,0.237734
1233,0.240438,0.237673
1234,0.240438,0.237907
1235,0.240438,0.217704
1248,0.250574,0.247821
1249,0.250574,0.248423
1250,0.250574,0.248274
1251,0.250574,0.248496
1264,0.250574,0.249087
1265,0.250574,0.246082
1266,0.250574,0.248340
1267,0.250574,0.248495
1280,0.286564,0.279595
1281,0.286564,0.278963
1282,0.286564,0.283924
1283,0.286564,0.282820
1296,0.286564,0.283678
1297,0.286564,0.277475
1298,0.286564,0.280948
1299,0.286564,0.276520
0,0.193069,0.192004
1,0.193069,0.187870
2,0.193069,0.187686
3,0.193069,0.190678
20,0.193069,0.185412
21,0.193069,0.180939
22,0.193069,0.184116
23,0.193069,0.184441
40,0.282032,0.260295
41,0.282032,0.275702
42,0.282032,0.239166
43,0.282032,0.278087
60,0.282032,0.266553
61,0.282032,0.272692
62,0.282032,0.278536
63,0.282032,0.275728
80,0.318214,0.312351
81,0.318214,0.295116
82,0.318214,0.310537
83,0.318214,0.311704
100,0.318214,0.230465
101,0.318214,0.288042
102,0.318214,0.230118
103,0.318214,0.305201
120,0.173836,0.174173
121,0.173836,0.174078
122,0.173836,0.179691
123,0.173836,0.174065
140,0.173836,0.173281
141,0.173836,0.173868
142,0.173836,0.172884
143,0.173836,0.174375
160,0.286036,0.282623
161,0.286036,0.282121
162,0.286036,0.263497
163,0.286036,0.283018
180,0.286036,0.282186
181,0.286036,0.282790
182,0.286036,0.281289
183,0.286036,0.282917
200,0.211059,0.203992
201,0.211059,0.146011
202,0.211059,0.204721
203,0.211059,0.209434
220,0.211059,0.197996
221,0.211059,0.184930
222,0.211059,0.208413
223,0.211059,0.206736
240,0.297288,0.291557
241,0.297288,0.292942
242,0.297288,0.289748
243,0.297288,0.290492
260,0.297288,0.241526
261,0.297288,0.294171
262,0.297288,0.292837
263,0.297288,0.287914
280,0.224228,0.214781
281,0.224228,0.218526
282,0.224228,0.203013
283,0.224228,0.217041
300,0.224228,0.211611
301,0.224228,0.180410
302,0.224228,0.191009
303,0.224228,0.199029
320,0.332874,0.320261
321,0.332874,0.328336
322,0.332874,0.321297
323,0.332874,0.325442
340,0.332874,0.290357
341,0.332874,0.290142
342,0.332874,0.311445
343,0.332874,0.327487
360,0.285784,0.280700
361,0.285784,0.283221
362,0.285784,0.277035
363,0.285784,0.276869
380,0.285784,0.275245
381,0.285784,0.265225
382,0.285784,0.270321
383,0.285784,0.269750
400,0.285790,0.279114
401,0.285790,0.278991
402,0.285790,0.279960
403,0.285790,0.281713
420,0.285790,0.275755
421,0.285790,0.179876
422,0.285790,0.268022
423,0.285790,0.283500
440,0.234096,0.230832
441,0.234096,0.232169
442,0.234096,0.231416
443,0.234096,0.231753
460,0.234096,0.233071
461,0.234096,0.232033
462,0.234096,0.231885
463,0.234096,0.232748
480,0.209679,0.140648
481,0.209679,0.187080
482,0.209679,0.148385
483,0.209679,0.194589
500,0.209679,0.181297
501,0.209679,0.208271
502,0.209679,0.164061
503,0.209679,0.202149
520,0.228809,0.153338
521,0.228809,0.221718
522,0.228809,0.220074
523,0.228809,0.223214
540,0.228809,0.190877
541,0.228809,0.225768
542,0.228809,0.210045
543,0.228809,0.226091
560,0.329865,0.246672
561,0.329865,0.223790
562,0.329865,0.242656
563,0.329865,0.281424
580,0.329865,0.222977
581,0.329865,0.221877
582,0.329865,0.189224
583,0.329865,0.238063
600,0.262251,0.230747
601,0.262251,0.242916
602,0.262251,0.255632
603,0.262251,0.249116
620,0.262251,0.226187
621,0.262251,0.217983
622,0.262251,0.228283
623,0.262251,0.224043
640,0.162057,0.158243
641,0.162057,0.158486
642,0.162057,0.161164
643,0.162057,0.119612
660,0.162057,0.135923
661,0.162057,0.150953
662,0.162057,0.154536
663,0.162057,0.131392
680,0.300999,0.257612
681,0.300999,0.279777
682,0.300999,0.294951
683,0.300999,0.289689
700,0.300999,0.274277
701,0.300999,0.283289
702,0.300999,0.268324
703,0.300999,0.292129
720,0.315188,0.304170
721,0.315188,0.290973
722,0.315188,0.306409
723,0.315188,0.300861
740,0.315188,0.296581
741,0.315188,0.237973
742,0.315188,0.285910
743,0.315188,0.291960
760,0.315617,0.279369
761,0.315617,0.264882
762,0.315617,0.272559
763,0.315617,0.289673
780,0.315617,0.275820
781,0.315617,0.277200
782,0.315617,0.299394
783,0.315617,0.131291
800,0.292800,0.288692
801,0.292800,0.291157
802,0.292800,0.290360
803,0.292800,0.287618
820,0.292800,0.248759
821,0.292800,0.289983
822,0.292800,0.288400
823,0.292800,0.281140
840,0.272944,0.259596
841,0.272944,0.256795
842,0.272944,0.256022
843,0.272944,0.257698
860,0.272944,0.209519
861,0.272944,0.122630
862,0.272944,0.239585
863,0.272944,0.261801
880,0.180836,0.121167
881,0.180836,0.168836
882,0.180836,0.113609
883,0.180836,0.169867
900,0.180836,0.129616
901,0.180836,0.177176
902,0.180836,0.163900
903,0.180836,0.176814
920,0.222065,0.217521
921,0.222065,0.212053
922,0.222065,0.217540
923,0.222065,0.219400
940,0.222065,0.220276
941,0.222065,0.219917
942,0.222065,0.220458
943,0.222065,0.199494
960,0.198742,0.192934
961,0.198742,0.187864
962,0.198742,0.197363
963,0.198742,0.188032
980,0.198742,0.196187
981,0.198742,0.197976
982,0.198742,0.197875
983,0.198742,0.194662
1000,0.262167,0.255460
1001,0.262167,0.257567
1002,0.262167,0.257556
1003,0.262167,0.258677
1020,0.262167,0.244176
1021,0.262167,0.183638
1022,0.262167,0.256290
1023,0.262167,0.154567
1040,0.227340,0.214182
1041,0.227340,0.225124
1042,0.227340,0.224179
1043,0.227340,0.223106
1060,0.227340,0.222944
1061,0.227340,0.223371
1062,0.227340,0.221760
1063,0.227340,0.222273
1080,0.238398,0.233242
1081,0.238398,0.144164
1082,0.238398,0.211076
1083,0.238398,0.125252
1100,0.238398,0.231213
1101,0.238398,0.242716
1102,0.238398,0.215758
1103,0.238398,0.237261
1120,0.279845,0.271018
1121,0.279845,0.275409
1122,0.279845,0.265249
1123,0.279845,0.263731
1140,0.279845,0.238904
1141,0.279845,0.246109
1142,0.279845,0.245675
1143,0.279845,0.239291
1160,0.238639,0.231087
1161,0.238639,0.235170
1162,0.238639,0.227100
1163,0.238639,0.208610
1180,0.238639,0.225633
1181,0.238639,0.236457
1182,0.238639,0.194011
1183,0.238639,0.237808
1200,0.220048,0.147069
1201,0.220048,0.200595
1202,0.220048,0.165296
1203,0.220048,0.209747
1220,0.220048,0.176133
1221,0.220048,0.211226
1222,0.220048,0.152179
1223,0.220048,0.210944
1240,0.290747,0.287365
1241,0.290747,0.287223
1242,0.290747,0.286711
1243,0.290747,0.286816
1260,0.290747,0.269810
1261,0.290747,0.287104
1262,0.290747,0.287611
1263,0.290747,0.287296
1280,0.286859,0.246162
1281,0.286859,0.284064
1282,0.286859,0.282851
1283,0.286859,0.282984
1300,0.286859,0.224762
1301,0.286859,0.282633
1302,0.286859,0.281174
1303,0.286859,0.281744
1320,0.254615,0.252234
1321,0.254615,0.253397
1322,0.254615,0.246140
1323,0.254615,0.252559
1340,0.254615,0.252695
1341,0.254615,0.197712
1342,0.254615,0.252306
1343,0.254615,0.252047
1360,0.266696,0.243030
1361,0.266696,0.152961
1362,0.266696,0.242620
1363,0.266696,0.245079
1380,0.266696,0.204449
1381,0.266696,0.161437
1382,0.266696,0.246599
1383,0.266696,0.171101
1400,0.265376,0.259463
1401,0.265376,0.260072
1402,0.265376,0.260084
1403,0.265376,0.262473
1420,0.265376,0.206240
1421,0.265376,0.119119
1422,0.265376,0.246828
1423,0.265376,0.261670
1440,0.264348,0.255937
1441,0.264348,0.229118
1442,0.264348,0.257639
1443,0.264348,0.218860
1460,0.264348,0.247773
1461,0.264348,0.259923
1462,0.264348,0.205791
1463,0.264348,0.261232
1480,0.287023,0.281988
1481,0.287023,0.284104
1482,0.287023,0.285412
1483,0.287023,0.283788
1500,0.287023,0.283193
1501,0.287023,0.283986
1502,0.287023,0.281036
1503,0.287023,0.280764
1520,0.240438,0.215359
1521,0.240438,0.237331
1522,0.240438,0.229275
1523,0.240438,0.229063
1540,0.240438,0.238098
1541,0.240438,0.237943
1542,0.240438,0.237228
1543,0.240438,0.237083
1560,0.250574,0.246794
1561,0.250574,0.248606
1562,0.250574,0.236585
1563,0.250574,0.248034
1580,0.250574,0.248391
1581,0.250574,0.246674
1582,0.250574,0.249041
1583,0.250574,0.248188
1600,0.286564,0.282122
1601,0.286564,0.281904
1602,0.286564,0.281671
1603,0.286564,0.278566
1620,0.286564,0.282311
1621,0.286564,0.283831
1622,0.286564,0.282407
1623,0.286564,0.268797
0,0.193069,0.189446
1,0.193069,0.191740
2,0.193069,0.193018
3,0.193069,0.157537
24,0.193069,0.180162
25,0.193069,0.184070
26,0.193069,0.189721
27,0.193069,0.169710
48,0.282032,0.268633
49,0.282032,0.277535
50,0.282032,0.269195
51,0.282032,0.276663
72,0.282032,0.272614
73,0.282032,0.274936
74,0.282032,0.278295
75,0.282032,0.278383
96,0.318214,0.313972
97,0.318214,0.310048
98,0.318214,0.309032
99,0.318214,0.306922
120,0.318214,0.280682
121,0.318214,0.305478
122,0.318214,0.312422
123,0.318214,0.284894
144,0.173836,0.170588
145,0.173836,0.174019
146,0.173836,0.173739
147,0.173836,0.132838
168,0.173836,0.169666
169,0.173836,0.173134
170,0.173836,0.174820
171,0.173836,0.174103
192,0.286036,0.282648
193,0.286036,0.282054
194,0.286036,0.275433
195,0.286036,0.281541
216,0.286036,0.282087
217,0.286036,0.276063
218,0.286036,0.283908
219,0.286036,0.254860
240,0.211059,0.204314
241,0.211059,0.189728
242,0.211059,0.208881
243,0.211059,0.210062
264,0.211059,0.200020
265,0.211059,0.204238
266,0.211059,0.205477
267,0.211059,0.206162
288,0.297288,0.293007
289,0.297288,0.294008
290,0.297288,0.293749
291,0.297288,0.290385
312,0.297288,0.242749
313,0.297288,0.291746
314,0.297288,0.293465
315,0.297288,0.291894
336,0.224228,0.215309
337,0.224228,0.216708
338,0.224228,0.213490
339,0.224228,0.214140
360,0.224228,0.198840
361,0.224228,0.192788
362,0.224228,0.203851
363,0.224228,0.194916
384,0.332874,0.322972
385,0.332874,0.322725
386,0.332874,0.323063
387,0.332874,0.325633
408,0.332874,0.263050
409,0.332874,0.305603
410,0.332874,0.270196
411,0.332874,0.326494
432,0.285784,0.276100
433,0.285784,0.282631
434,0.285784,0.282359
435,0.285784,0.279043
456,0.285784,0.272217
457,0.285784,0.266151
458,0.285784,0.276020
459,0.285784,0.261721
480,0.285790,0.271763
481,0.285790,0.280971
482,0.285790,0.282227
483,0.285790,0.280150
504,0.285790,0.278100
505,0.285790,0.279165
506,0.285790,0.242109
507,0.285790,0.233100
528,0.234096,0.232751
529,0.234096,0.232331
530,0.234096,0.230325
531,0.234096,0.231530
552,0.234096,0.233133
553,0.234096,0.231923
554,0.234096,0.232179
555,0.234096,0.232376
576,0.209679,0.182055
577,0.209679,0.160392
578,0.209679,0.145439
579,0.209679,0.204569
600,0.209679,0.173345
601,0.209679,0.207148
602,0.209679,0.150410
603,0.209679,0.206258
624,0.228809,0.162477
625,0.228809,0.210286
626,0.228809,0.153048
627,0.228809,0.182160
648,0.228809,0.189097
649,0.228809,0.226125
650,0.228809,0.187744
651,0.228809,0.224180
672,0.329865,0.128312
673,0.329865,0.188966
674,0.329865,0.237480
675,0.329865,0.291127
696,0.329865,0.229893
697,0.329865,0.178722
698,0.329865,0.284890
699,0.329865,0.265673
720,0.262251,0.225389
721,0.262251,0.212797
722,0.262251,0.253225
723,0.262251,0.245054
744,0.262251,0.239956
745,0.262251,0.252554
746,0.262251,0.233867
747,0.262251,0.259113
768,0.162057,0.158957
769,0.162057,0.155042
770,0.162057,0.161071
771,0.162057,0.112355
792,0.162057,0.136141
793,0.162057,0.141036
794,0.162057,0.152967
795,0.162057,0.137926
816,0.300999,0.264310
817,0.300999,0.291039
818,0.300999,0.296841
819,0.300999,0.296293
840,0.300999,0.147113
841,0.300999,0.292489
842,0.300999,0.297498
843,0.300999,0.291009
864,0.315188,0.305180
865,0.315188,0.281936
866,0.315188,0.304723
867,0.315188,0.296816
888,0.315188,0.293339
889,0.315188,0.269009
890,0.315188,0.279639
891,0.315188,0.284707
912,0.315617,0.283777
913,0.315617,0.268560
914,0.315617,0.271122
915,0.315617,0.294484
936,0.315617,0.284630
937,0.315617,0.270161
938,0.315617,0.295701
939,0.315617,0.178903
960,0.292800,0.289485
961,0.292800,0.290452
962,0.292800,0.289800
963,0.292800,0.287322
984,0.292800,0.288790
985,0.292800,0.282925
986,0.292800,0.288495
987,0.292800,0.288761
1008,0.272944,0.258093
1009,0.272944,0.165922
1010,0.272944,0.256301
1011,0.272944,0.259378
1032,0.272944,0.228323
1033,0.272944,0.264548
1034,0.272944,0.256671
1035,0.272944,0.256474
1056,0.180836,0.106658
1057,0.180836,0.161256
1058,0.180836,0.138272
1059,0.180836,0.176676
1080,0.180836,0.140953
1081,0.180836,0.159470
1082,0.180836,0.177273
1083,0.180836,0.176303
1104,0.222065,0.218082
1105,0.222065,0.196599
1106,0.222065,0.213660
1107,0.222065,0.207244
1128,0.222065,0.219823
1129,0.222065,0.220431
1130,0.222065,0.220802
1131,0.222065,0.219164
1152,0.198742,0.197556
1153,0.198742,0.199359
1154,0.198742,0.198073
1155,0.198742,0.193768
1176,0.198742,0.195026
1177,0.198742,0.197619
1178,0.198742,0.198352
1179,0.198742,0.195186
1200,0.262167,0.251368
1201,0.262167,0.257874
1202,0.262167,0.259003
1203,0.262167,0.258305
1224,0.262167,0.249333
1225,0.262167,0.159093
1226,0.262167,0.258890
1227,0.262167,0.153869
1248,0.227340,0.225750
1249,0.227340,0.225469
1250,0.227340,0.223020
1251,0.227340,0.223862
1272,0.227340,0.226471
1273,0.227340,0.222427
1274,0.227340,0.221558
1275,0.227340,0.215534
1296,0.238398,0.233043
1297,0.238398,0.216772
1298,0.238398,0.218864
1299,0.238398,0.174244
1320,0.238398,0.235459
1321,0.238398,0.193571
1322,0.238398,0.227635
1323,0.238398,0.237143
1344,0.279845,0.272964
1345,0.279845,0.271384
1346,0.279845,0.267271
1347,0.279845,0.263263
1368,0.279845,0.233773
1369,0.279845,0.234912
1370,0.279845,0.252093
1371,0.279845,0.244550
1392,0.238639,0.232845
1393,0.238639,0.146670
1394,0.238639,0.193752
1395,0.238639,0.207855
1416,0.238639,0.200581
1417,0.238639,0.236419
1418,0.238639,0.184913
1419,0.238639,0.237468
1440,0.220048,0.135286
1441,0.220048,0.218177
1442,0.220048,0.146857
1443,0.220048,0.182011
1464,0.220048,0.163811
1465,0.220048,0.219059
1466,0.220048,0.170238
1467,0.220048,0.215216
1488,0.290747,0.286255
1489,0.290747,0.286825
1490,0.290747,0.287478
1491,0.290747,0.287418
1512,0.290747,0.275878
1513,0.290747,0.287296
1514,0.290747,0.287078
1515,0.290747,0.287298
1536,0.286859,0.275027
1537,0.286859,0.284339
1538,0.286859,0.280301
1539,0.286859,0.282647
1560,0.286859,0.202276
1561,0.286859,0.284292
1562,0.286859,0.282168
1563,0.286859,0.280557
1584,0.254615,0.252965
1585,0.254615,0.252502
1586,0.254615,0.240722
1587,0.254615,0.189695
1608,0.254615,0.252356
1609,0.254615,0.252733
1610,0.254615,0.253608
1611,0.254615,0.251143
1632,0.266696,0.239703
1633,0.266696,0.162681
1634,0.266696,0.240583
1635,0.266696,0.243298
1656,0.266696,0.197611
1657,0.266696,0.236619
1658,0.266696,0.224980
1659,0.266696,0.246856
1680,0.265376,0.256411
1681,0.265376,0.177107
1682,0.265376,0.262566
1683,0.265376,0.260857
1704,0.265376,0.231005
1705,0.265376,0.106073
1706,0.265376,0.238307
1707,0.265376,0.182882
1728,0.264348,0.249967
1729,0.264348,0.261669
1730,0.264348,0.261927
1731,0.264348,0.262234
1752,0.264348,0.248578
1753,0.264348,0.229506
1754,0.264348,0.217434
1755,0.264348,0.254925
1776,0.287023,0.195642
1777,0.287023,0.284486
1778,0.287023,0.282033
1779,0.287023,0.281449
1800,0.287023,0.283769
1801,0.287023,0.283498
1802,0.287023,0.281366
1803,0.287023,0.281749
1824,0.240438,0.226638
1825,0.240438,0.238708
1826,0.240438,0.236397
1827,0.240438,0.181586
1848,0.240438,0.238185
1849,0.240438,0.237319
1850,0.240438,0.236663
1851,0.240438,0.233886
1872,0.250574,0.246629
1873,0.250574,0.248070
1874,0.250574,0.244939
1875,0.250574,0.248773
1896,0.250574,0.250098
1897,0.250574,0.246541
1898,0.250574,0.244065
1899,0.250574,0.247821
1920,0.286564,0.279356
1921,0.286564,0.281036
1922,0.286564,0.282136
1923,0.286564,0.282522
1944,0.286564,0.283587
1945,0.286564,0.278533
1946,0.286564,0.274140
1947,0.286564,0.281527
0,0.193069,0.191099
1,0.193069,0.190108
2,0.193069,0.186353
3,0.193069,0.191866
28,0.193069,0.191825
29,0.193069,0.179309
30,0.193069,0.184879
31,0.193069,0.189002
56,0.282032,0.272155
57,0.282032,0.275329
58,0.282032,0.276474
59,0.282032,0.277209
84,0.282032,0.270134
85,0.282032,0.274242
86,0.282032,0.278118
87,0.282032,0.277749
112,0.318214,0.312454
113,0.318214,0.308775
114,0.318214,0.310879
115,0.318214,0.309241
140,0.318214,0.159270
141,0.318214,0.307208
142,0.318214,0.307023
143,0.318214,0.306663
168,0.173836,0.172908
169,0.173836,0.174195
170,0.173836,0.174030
171,0.173836,0.168981
196,0.173836,0.173591
197,0.173836,0.173808
198,0.173836,0.170029
199,0.173836,0.173496
224,0.286036,0.282157
225,0.286036,0.282351
226,0.286036,0.283138
227,0.286036,0.283697
252,0.286036,0.281268
253,0.286036,0.283911
254,0.286036,0.280867
255,0.286036,0.270700
280,0.211059,0.204980
281,0.211059,0.112550
282,0.211059,0.206833
283,0.211059,0.174337
308,0.211059,0.201136
309,0.211059,0.190157
310,0.211059,0.202448
311,0.211059,0.203343
336,0.297288,0.293980
337,0.297288,0.291393
338,0.297288,0.291576
339,0.297288,0.290805
364,0.297288,0.261461
365,0.297288,0.290888
366,0.297288,0.224067
367,0.297288,0.289920
392,0.224228,0.219360
393,0.224228,0.130468
394,0.224228,0.206448
395,0.224228,0.207051
420,0.224228,0.201870
421,0.224228,0.194771
422,0.224228,0.196936
423,0.224228,0.190929
448,0.332874,0.324764
449,0.332874,0.324408
450,0.332874,0.328963
451,0.332874,0.323258
476,0.332874,0.326354
477,0.332874,0.309408
478,0.332874,0.327392
479,0.332874,0.326488
504,0.285784,0.266391
505,0.285784,0.281889
506,0.285784,0.273391
507,0.285784,0.280571
532,0.285784,0.262753
533,0.285784,0.267997
534,0.285784,0.253838
535,0.285784,0.269156
560,0.285790,0.274931
561,0.285790,0.280016
562,0.285790,0.280655
563,0.285790,0.281915
588,0.285790,0.265842
589,0.285790,0.196782
590,0.285790,0.280981
591,0.285790,0.264379
616,0.234096,0.232442
617,0.234096,0.232815
618,0.234096,0.230823
619,0.234096,0.215650
644,0.234096,0.232520
645,0.234096,0.232338
646,0.234096,0.232178
647,0.234096,0.232608
672,0.209679,0.182594
673,0.209679,0.166254
674,0.209679,0.153600
675,0.209679,0.205630
700,0.209679,0.177844
701,0.209679,0.208648
702,0.209679,0.171252
703,0.209679,0.204231
728,0.228809,0.166597
729,0.228809,0.226089
730,0.228809,0.147819
731,0.228809,0.226377
756,0.228809,0.197172
757,0.228809,0.193706
758,0.228809,0.196749
759,0.228809,0.225665
784,0.329865,0.134005
785,0.329865,0.256588
786,0.329865,0.269809
787,0.329865,0.276962
812,0.329865,0.211248
813,0.329865,0.197764
814,0.329865,0.239107
815,0.329865,0.266805
840,0.262251,0.234997
841,0.262251,0.236135
842,0.262251,0.253105
843,0.262251,0.257929
868,0.262251,0.236687
869,0.262251,0.250949
870,0.262251,0.233137
871,0.262251,0.219564
896,0.162057,0.157350
897,0.162057,0.153660
898,0.162057,0.160903
899,0.162057,0.114380
924,0.162057,0.136487
925,0.162057,0.137368
926,0.162057,0.156772
927,0.162057,0.152956
952,0.300999,0.288026
953,0.300999,0.277613
954,0.300999,0.295153
955,0.300999,0.295237
980,0.300999,0.222623
981,0.300999,0.293673
982,0.300999,0.292084
983,0.300999,0.293738
1008,0.315188,0.302865
1009,0.315188,0.281940
1010,0.315188,0.306366
1011,0.315188,0.300673
1036,0.315188,0.113251
1037,0.315188,0.281547
1038,0.315188,0.290222
1039,0.315188,0.283288
1064,0.315617,0.278870
1065,0.315617,0.281614
1066,0.315617,0.284805
1067,0.315617,0.290421
1092,0.315617,0.263497
1093,0.315617,0.277908
1094,0.315617,0.275906
1095,0.315617,0.141162
1120,0.292800,0.287594
1121,0.292800,0.288664
1122,0.292800,0.287416
1123,0.292800,0.288147
1148,0.292800,0.209989
1149,0.292800,0.286719
1150,0.292800,0.288659
1151,0.292800,0.283407
1176,0.272944,0.262205
1177,0.272944,0.264000
1178,0.272944,0.256854
1179,0.272944,0.255278
1204,0.272944,0.215829
1205,0.272944,0.137868
1206,0.272944,0.260642
1207,0.272944,0.263381
1232,0.180836,0.117579
1233,0.180836,0.171839
1234,0.180836,0.128223
1235,0.180836,0.176086
1260,0.180836,0.151340
1261,0.180836,0.164357
1262,0.180836,0.155463
1263,0.180836,0.177387
1288,0.222065,0.199966
1289,0.222065,0.200500
1290,0.222065,0.217619
1291,0.222065,0.181119
1316,0.222065,0.220314
1317,0.222065,0.221090
1318,0.222065,0.220293
1319,0.222065,0.214860
1344,0.198742,0.179280
1345,0.198742,0.201819
1346,0.198742,0.196270
1347,0.198742,0.178261
1372,0.198742,0.195511
1373,0.198742,0.198154
1374,0.198742,0.198564
1375,0.198742,0.194245
1400,0.262167,0.251640
1401,0.262167,0.257352
1402,0.262167,0.258631
1403,0.262167,0.258605
1428,0.262167,0.258232
1429,0.262167,0.105510
1430,0.262167,0.253104
1431,0.262167,0.208991
1456,0.227340,0.219733
1457,0.227340,0.185314
1458,0.227340,0.224758
1459,0.227340,0.223626
1484,0.227340,0.219992
1485,0.227340,0.224365
1486,0.227340,0.220203
1487,0.227340,0.217731
1512,0.238398,0.232833
1513,0.238398,0.199619
1514,0.238398,0.235207
1515,0.238398,0.163511
1540,0.238398,0.239621
1541,0.238398,0.203634
1542,0.238398,0.236357
1543,0.238398,0.225259
1568,0.279845,0.268671
1569,0.279845,0.269825
1570,0.279845,0.267191
1571,0.279845,0.261095
1596,0.279845,0.245369
1597,0.279845,0.249734
1598,0.279845,0.246481
1599,0.279845,0.251713
1624,0.238639,0.233661
1625,0.238639,0.159014
1626,0.238639,0.219946
1627,0.238639,0.204716
1652,0.238639,0.221890
1653,0.238639,0.236818
1654,0.238639,0.196688
1655,0.238639,0.234651
1680,0.220048,0.177507
1681,0.220048,0.134609
1682,0.220048,0.173763
1683,0.220048,0.210234
1708,0.220048,0.177723
1709,0.220048,0.217915
1710,0.220048,0.147066
1711,0.220048,0.217309
1736,0.290747,0.281901
1737,0.290747,0.287577
1738,0.290747,0.286972
1739,0.290747,0.289058
1764,0.290747,0.287313
1765,0.290747,0.287128
1766,0.290747,0.287852
1767,0.290747,0.288234
1792,0.286859,0.258405
1793,0.286859,0.282715
1794,0.286859,0.281334
1795,0.286859,0.284942
1820,0.286859,0.126326
1821,0.286859,0.270588
1822,0.286859,0.282607
1823,0.286859,0.282355
1848,0.254615,0.252602
1849,0.254615,0.253433
1850,0.254615,0.253024
1851,0.254615,0.253587
1876,0.254615,0.252824
1877,0.254615,0.199476
1878,0.254615,0.253119
1879,0.254615,0.248397
1904,0.266696,0.244502
1905,0.266696,0.152036
1906,0.266696,0.242660
1907,0.266696,0.247221
1932,0.266696,0.189336
1933,0.266696,0.168327
1934,0.266696,0.248137
1935,0.266696,0.247287
1960,0.265376,0.207781
1961,0.265376,0.261909
1962,0.265376,0.259595
1963,0.265376,0.261434
1988,0.265376,0.240355
1989,0.265376,0.262178
1990,0.265376,0.211138
1991,0.265376,0.260829
2016,0.264348,0.258813
2017,0.264348,0.261266
2018,0.264348,0.261203
2019,0.264348,0.237275
2044,0.264348,0.213820
2045,0.264348,0.258882
2046,0.264348,0.210980
2047,0.264348,0.257740
2072,0.287023,0.283367
2073,0.287023,0.283095
2074,0.287023,0.282414
2075,0.287023,0.283845
2100,0.287023,0.283282
2101,0.287023,0.282696
2102,0.287023,0.279787
2103,0.287023,0.280466
